상호명,url,score,review_cnt,pos,review
카페,https://m.place.naver.com/restaurant/35603926,4.33,"5,039",강남역,"베스트 메뉴 쉬림프 스테이크 화이타 플레이트는 또띠아에 싸먹는 재미가 있고 맛있어요 크랩 로제 파스타는 게살 도 많고 날치알 톡톡 먹는 재미가 있는 파스타였습니다 양도 완전 푸짐합니다 어글리스토브 처음인데 이용방법도 친절히 알려주시고 메뉴 나올때마다 먹는 방법 다 설명해주시고 가시더라구요 평일 점심에 갔는데 거의 만석... 음식양도 많고 2층에서 오붓하게 있을수도 있고 직원분들 친절하고 좋았는데... 새우오징어필라프가 짜도짜도 넘 
짰어요. 그래서 흰밥까지 갖다주셨는데. 그래도 짜. ㅠ 커피도 1천원에 리필되고 다른 음식 맛있고 . 볶음밥은 문
제였어요. 우리가 주문할때 맵지 않게 해달라는 바람에 레시피를 달리해서 그랬을꺼같긴하지만. 담에도 모임... 주차는 가능한 곳은 아니지만 연말모임하기에 좋은 장소에요. 브런치 세트메뉴도 있어서 메뉴선택 폭이 넓었어요. 
음식도 양.맛이 적절했고, 공간도 넓없답니다 매장 분위기는. 요즘 인테리어는 아니었지만, 전체적으로 아늑한 분
위기였어요 다양한 단품 메뉴가 있지만, 나는 2명가서 세트로 시켰오, 사진의 3가지 메뉴에 음료 두잔! 직원분들 친절하고, 메뉴
적당히 맛있고, 연인이랑 가기에는 조금은 시끄러운 곳이지만 친구들끼리 가면 도란도란 이야기 나누면서 맛있게 
먹기 좋은 곳! 한가지 아쉬운 점은 직원분들 유니폼을 깨끗하게 관리했으면 더 좋은 서비스가 되지 않을까 합니다. 옛날 케이준 스타일의 패밀리 레스토랑에 온 느낌이랄까!? 넘 반갑고 친근한 레스토랑 분위기였어요 ㅎㅎ 음식도 
하나하나 특색있고 너무 맛있었구요. 스테이크, 필라프, 파스타 이렇게 3종류 먹어봤는데 여럿이 와서 먹으면 가성
비도 좋은듯 합니다! 매장도 크고 와인도 팔아서 강남역 근처 모임이나 회식하기에도 좋아보여요. 연말모임이나 단체모임하기 좋은 #강남역모임장소 어글리스토브 신논현강남역점~!! 언제나 와도변함없는 음식맛과 친절함 그리고 시즌마다 새롭게 나오는 신메뉴들이 마음에 쏙 드는 맛이어서 너무나 좋아요!!^^ 식사하면서 수다떨기 너무나 좋은곳!!^^ 딸의 졸업작품 전시회를 보기 위해 강남역에서 함께 식사를 했어요.나는 이미 여러번 다녔던 곳이였고 딸은 처음이였는데 딸이 만족해해서 기뻤어요:) 친구들과함께 가도 좋지만 가족 모임하기에도 아주 좋아요.테라스 공간이 있어서 단체 모임하기에도 좋구요. 크리스마스 분위기 내려고 다녀왔는데
분위기도 좋고 맛도 좋아서 너무 좋은 시간이였네요
강남역에서 데이트 장소를 찾는다면 요기 저장하세요 가격 나름 나쁘지 않고 맛있어요! 추천메뉴만 골라시켰는데 실패는 없었네요. 매장 넓어서 모입하기에도 딱 좋습니다. 주말에는 웨이팅 좀 있을수 있어 미리 예약하면 좋아요. 직원분들도 친철해유 친구들 모임 있을 때마다 가는 곳이에요 ㅎ 저번보다 더 맛있는 거 같아요 아 화이타 온더보더 보다 더 맛있고 푸짐
하네요!! 다 추가로 더 시킬 수 있어서 좋고 스테이크도 맛있고 파스타도 맛있어요ㅎ 화이타 안 드셔 보셨으면 꼭 
드셔 보실 것 강추합니다!! "
뚜레쥬르,https://m.place.naver.com/restaurant/1749547038,4.35,474,역삼역,"즐겨먹는 빵이에요
예전에 볼매를 더 좋아 했는데 요즘은 안나와요 ㅠ ㅠ
볼매 대신해서 우유 크림빵 먹어요 점심입니다. 샌드위치 하나로는 부족 ㅎㅎㅎ
맛있어요 티데이 활용 잘했고 샌드위치종류가 많아서 좋아요. 가게내부는 혼잡한편입니다. 친절하세요~ 썸머타코치킨샐러드 강추에요! 가성비 좋아요 :) 굿! 몇번 네이버페이 안될때 있었는데 그건 시스템 문제라고 하니,,, 그거빼곤 좋아요~! 오 사장님 짱친절하세용
현금영수증 먼저 챙겨주시는 분 너무 오랜만이네요!! 또 올게용!! 볼일있어 갔다가 빵사러 갔는데 남자사장님 너무 친절하심요~^^ 샐러드가 푸짐해요 친절하세요~ 쾌적하고 혼점하기도 좋아요~ 샌드위치 너무 맛있어요~
처음에 직원분 실수가 있었는데 친절하게 잘 대응해주셨어여 :) "
4.2캐쥬얼다이닝&베이커리,https://m.place.naver.com/restaurant/34015367,N,N,N,N
여수,https://m.place.naver.com/restaurant/37452646,4.12,171,선릉역,"음식이 맛있어요 좋아요 맛있어요 맛있어요 맛 더럽게 없고 양도 더럽게 적음
돈 아까워서 화남
나오면서 어휴 돈 아깝네 하면서 나옴 굿 맛있고 좋습니다 굿 장어탕 강추 맛있게 먹었어요 "
지밀,https://m.place.naver.com/restaurant/1105371012,4.7,85,청담역,"크랜베리샌드위치+아이스라떼 조합으로 처음 먹어봣어요! 지나다니면서 보다가 오늘 처음 왔는데 사장님도 친절
하시구! 샌드위치도 싱싱한재료가 느껴지네용🥪 커피도 고소해요☕️ 종종 또 혼자 책읽으러 올거 같아용🎈 (음악
도 마침 제 최애 라라랜드 음악이 흘러나옴😆) 쇼콜라라떼..엄청 진하고 달고 너무 맛있어요! 고급스러운 초코우유 버전느낌??
생크림라떼도 생크림을 잘 안좋아는데도 부드럽고 고소하고! 코코넛 향과 맛도 진하게 나서 맛있게 먹고왔어요! #크랜배리치킨샌드위치

맛있고 든든하고 친절한 곳❤ 청담맛집 굳 #크로와상샌드위치

비싼감이 있지만 맛있고 넘넘 친절하세요~!! #미즈니크로와상샌드위치 가격이 좀 쎈편이긴한데 맛있고 친절하세요! 다른 샌드위치류보단 덜 든든합니다. 친절하시고 샌드위치도 맛있어요.
음료 안 시켜도 물 꼭 챙겨주시고 좋아요~~
가격만 좀더 저렴했으면..ㅠㅠ #크랜베리치킨샌드위치
맛있고 친절하세요.
가격이 좀 있어서 아쉽지만 샌드위치가 생각보다 든든해요. 굿 "
바른치킨,https://m.place.naver.com/restaurant/1678639771,N,N,N,N
한솥도시락삼성아파트대치점,https://m.place.naver.com/restaurant/13376605,4.5,237,한티역,ㆍ 굿 굿 굿 굿 굿 좋아요 굿 굿 굿 
가을겨울,https://m.place.naver.com/restaurant/18795999,4.41,"1,798",강남역,"좋아용! 짱 ⭐️⭐️⭐️⭐️⭐️ 좋아요 . 매장이 넓고 친절하세요.^^ 굿 사이즈 봐달라고 말씀드렸다가
어떤거요, 세번이나 대답하시는거 보고
불친절 느꼈어요 겨울철에 멋내기 운동화로 예뻐요
올 겨울 잘 신을것 같아요
제 자신에게 선물 했어요 ㄷ둑템했어요 귯귯 "
어사출또,https://m.place.naver.com/restaurant/1914957578,4.02,81,신논현역,"강남역 가성비 좋은 횟집입니다. 큰 기대없이 싸게 먹기 좋아요. 매장 넓지만 사람 많으면 너무 정신없어요. 매운탕에 라면은 무제한입니다. 양이 너무 적어요, 회 크기 너무 작게 조각 조각 쓸어 내놓고, 반찬 가지수 불필요하게 몇개 있고, 고추장, 간장, 와사비가 상태가 좋지 못하다.
3층 만원수산에 비해 손님이 적다는것은 이유가 있다. 별5개중에 2개 회 가성비 좋고 맛있게 먹었어요! 회가 신선하고 강남치고 전체적으로 가격이 괜찮네요 산낙지는 잘 안 잘라져 있어서 가위로 한번 더 잘라 먹었지만 맛이 없을수가 없어서.. 담에 또 시킬듯 그리고 매운탕이 맛있어요 가격이 저렴한편이고. ..매운탕 육수도 리필되더라구요~~ 굿 여기서 방어회 먹지마세요. 방어회에서 회충나왔는데도 회충아니라고 손으로 회만지고 회충아니라고 다른회 썰다 남은 껍질이라고 합니다. 맛있고 좋아요 또오고싶어요!!! 갠찮아요 방어 양 많고 좋아여
역시 매운탕은 어사출또 "
강남이베리코흑돼지,https://m.place.naver.com/restaurant/1363073738,4.34,228,선정릉역,"흑돼지 맛있습니다! 항상 가면 연어무침을 주는데 에피타이져로 딱이에요. 잘 먹었는데 나중에 가격을 보니 당황스럽네요. 후식국수 만오천원..?? 이게 맞는 가격인지 상당히 의심스러울 정도의 양이었습니다. 동치미 막국수가 아니라 해물칼국수 느낌이었는데 면도 한끼식사 만큼도 안나왔었는데 좀 이상하네요;; 5-6천원 정도라 생각했는데 넘 비싸네요 가격이 비싸네요. 소주 6천원이고 흑돼지라 가격은 좀 있지만
맛있어요^^ 생선은 오래됐고, 고기는 신선하지 않았어요.

찬거리는 다 신선하고 좋았는데, 이날만 메인들이 질이 떨어졌나 의아했습니다 소고기 최고네요 점심시간에 차돌된찌 먹었는데... 인생 된찌였어요 
진짜 너무 맛있네요,,,💛 된찌 좋아하는 사람으로서 행복합니다,, 탁자와 탁자 사이가 좁아요
통로가 작아요 김치찌개 맛있어용 !!! -.,- "
무공돈까스,https://m.place.naver.com/restaurant/20850949,4.28,"1,324",신논현역,"돈가스가 맛있어요. 양도많구요.
근데, 돈까스 소스가 너무 짠것같아요. 하지만, 서빙보는분이 너무친절하여 맛나게 먹고왔어요. 친절하고, 돈가스 맛이 최고에요. 양도 많고! 소스도 맛있고! 고기도 적당히 부드럽고 식감 좋았아요!! 추천합니다!!!👍👍😊 가격도 좋고 매장도 깨끗하고 골라서 여러가지 먹을 수 있어서 좋아요:) 친구들과 지나다가 부담스럽지 않게 먹을 수 있는 집입니다. 가끔 친절하지 않을 때도 있어요>< 가성비 최고에요 우연하게 들렀다가 포장해갔는데 맛있어서 자꾸 생각났어요 ㅠㅠ 결국 여자친구랑 한번 더 왔네요 ㅎㅎㅎ 직원분인지 사장님이신지 너무 친절하세요!!! 감사히 잘먹고 갈게요 재료가 신선하고 돈까스도 바삭바삭 맛있어요!
강남에서 혼밥하기도 좋고 친구랑 오기도 좋을것 같아요! 일반 돈까스랑 다르게 속재료가 다양해서 좋고 양도 엄청많아요! 직원분들도 엄청 친절하세요ㅎㅎ다음에오면 다른 메뉴도 먹어보려구요:) 돈까스 진짜 맛있어요!
일단 가격도 좋고 양도 정말 많습니다~ 😍
떡볶이도 딱 좋아하는 맵기와 맛이에요 근처에서 일해서 매번 저녁먹으러 들리는 곳이지만, 셀프코너에 벌레들이 갈때마다 너무 많아요. 매번 가도 줄어들 지 않는 벌레 때문에 아쉽네요. 사진 노란색 친게 벌레인데.. 옆쪽에도 가득하고... 직영점인데 위생관리는 전혀 신 경쓰지 않나봐요. 셀프코너에 수저, 반찬류, 국이 있는데 근처에는 벌레가 가득하고... 신경좀 써주셨으면 좋... 일단 맛있는 음식을 예쁜그릇에 담아 주셔서 감사하고 사실 지금까지 강남쪽에서 맛있는 음식을 먹기 힘든데 이곳
은 맛도 맛이지만 일단 그릇이 예쁘게 생겨서 음식을 먹음직스럽게 보였던것 같고 실제로도 음식이 맛있고 음식값
이 아깝지 않아서 좋았습니다 "
그래머시,https://m.place.naver.com/restaurant/1897041048,0,97,삼성역,좋아요 좋아요 굳 홀이 넓고 고급스러워요 
깐부치킨세곡점,https://m.place.naver.com/restaurant/543625403,N,N,N,N
명륜진사갈비,https://m.place.naver.com/restaurant/1737034074,4.39,636,강남구청역,"💛제가 지금까지 갔던 명륜진사갈비 지점중에 가장 친절했어요.💛사람이 그렇게 많았는데도 벨 누르면 바로바로 와주시고 판도 친절하게 갈아주시고! 그리고 위생도 좋았어요. 셀프바 관리가 잘 되어있고 테이블이 깨끗했어요. 고 기 퀄리티는 말할것도 없이 좋았습니다❤️ 회전율이 좋아서 그런지 고기가 엄청 신선했어요. 고기는 산더미... 직원분들이 짱짱 빠르고 친절한 지점..👍🏻 매번 갈 때마다 일처리를 빠르게 진행해주셔서 편안하게 식사하고 왔습
니다🥰 고기 한 덩이부터가 커서 구울 때마다 놀랐어요👍🏻 행복한 저녁식사 하고 왔습니다 !! 생맥주 꼭 시키세요! 완전 깔끔개운 시원해요💛 리뷰처럼 직원분들 정말 친절하세요~! 불판도 잘갈아주시고, 사람이 많아도 친절하게 해주셔서 감사했습니다🥹 물냉에 갈비 넘넘 맛있어요~🤤👍🏻👍🏻물냉면도 완전 깔끔해서 사이드메뉴로 추천! 된장찌개는 매콤 칼칼 고기랑 잘 어울립니다💚✨ 저녁 맛있게 먹었어요~ 🧡방문했던 명륜진사갈비 지점 중 가장 좋았어요 고기가 맛있는건 말할 것도 없고 어떤 점이 좋았는지 써볼게요 � �주차 : 주말에 방문했는데, 주차도 수월하게 했어요 🧡매장 청결 : 고깃집 테이블은 끈적거리는 경우가 많은데 여기는 끈적거리지 않고 깨끗해요! 🧡셀프바 : 음식이 떨어지면 바로바로 채워주셔서 불편함 없이 이용했... 가성비좋네요
주차도 가능합니다 넉넉하고 맛있게 고기를 잘 먹었네요 ~~ 다른 명륜진사갈비보다 목전지나 고기맛이 더 좋은 것 같아요!! 처음 가보는 지점인데 멀어도 간간히 올 것 같아요!!
😏 특히 불이 진짜 쎄서 고기가 금방금방 익어서 좋았어요(먹으려고 고개를 숙일 때 뜨거울 정도,,🔥🔥) 그리고 껍
데기 전문점도 아닌데 돼지껍데기도 존맛 크기도 적당해요🤭 무한리필에다가 느무 맛잇어요:) 최고최고 오후 세시경??방문해서 참기름 따르고 소금 없냐고 물었더니 예???예???화나는 말투로 대하시는거 참았습니다.근 데 글라스잔 있냐 물었더니 또 예????왜 화나는 말투로 손님을 대하시는지 모르겠네요.그런식으로 하실거면 일을 하지 마시던가 뭐하자는건지 밥먹으러 갔다가 기분만 더럽고 기분이 더러우니 맛도 없었네요.기본적으로 소... "
베트남쌀국수포몬스,https://m.place.naver.com/restaurant/38751725,4.41,541,압구정로데오역,"친구랑 방문해서 세트 먹었어요^^ 직원분들 친절하신데 전체적인 맛은 그냥 쏘쏘 주차장이 없어서 세번 차 옮겨서 
쫌 그래요 ^^;; 주문하면 음식 빨리나와서 바쁜분들엔 좋아요~ 6.5점 / 10점 매운 해산물 볶음밥 짜조 사천해물팟타이 양지차돌쌀국수 40,500원 적당히 맛있음 별 특색은 없고... 
프랜차이즈인만큼 모든게 적당합니다. 호치민 덮밥 먹었습니다 숙주나물이 곁들어진 쌀국수도 같이 나옵니다 돼지고기와 상추, 양파, 거기에 파인애플 조
합으로 거기에 특제소스를 부어 먹는 덮밥입니다 소스는 자기 입맛에 따라 양을 조절하며 넣는 것이 좋습니다 포몬스 쌀국수를 조아해요 
월남쌈은 양도 넘나 푸짐하고 포장해서 여러사람들이 같이먹었어요 점심할인 8500원 압구정 갓성비 내돈내산 점심 할인으로 가성비 좋으나 별로 안 친절ㅠ 음식이 맛나고 친절합니다^^ 해장에 좋아요 개인적으로 체인점쌀국수는 별로 안조아하는데 국물이 엄청 깔끔하고 개운하네요 :) 나시고랭 강추합니다! 쌀국수 스몰사이즈인데 엄청 커요. 소고기볶음밥도 엄청 크구용. 글고 쌀국수보다는 소코기볶음밥이 진짜 존맛탱이예요 ㅠㅠ "
티식스,https://m.place.naver.com/restaurant/13575284,4.4,25,압구정로데오역,"특별한 날 가면 좋을듯 하고, 저희는 코스보다는 메인 메뉴들 위주로 따로 시켜 먹었으며 대부분 재료가 좋아서 인
지 맛이 깔끔하며 간이세지 않아 좋았습니다 주류는 와인 위주로만 있어서 소주 좋아하는 분들에게는 식사 위주로 
우선 추천드려요 기분 내러 간 곳 인만큼 너무 분위기 좋았고(노을 질때 뷰가 최고최고) 바닷가재 코스도 좋았지만 안심 진짜 너무 맛있음 너무!!! 야외에서 먹을 수도 있었나봅니다. 쉐프님 센스도 너무 좋고 직원들의 적당한 친절함 너무만족입니다 뷰 좋고 맛도 좋습니다 몇번을 고민하다 후기를 올립니다.위스키 한병을 가져가서 마시는데 콜키지 되는것을 묻고 캣츠테이블에서44000 원이라는것을 본후라 그렇게 생각하고 마셨는데 계산할때 보니 전체가격이 터무니없이 나와 계산서보니 콜키지가 격이 110000원...이게 말이 됩니까? 적어도 와인 콜키지와 위스키 콜키지 가격이 다르디는 고지는 해야되는... 굿 굿 굿 굿 굿 1인당 코스 가격을 생각하면... 너무 심란하네요...
전체적으로 간이 쎄구요, 랍스타는 특히 더 그랬어요ㅜㅜ "
모로미식당,https://m.place.naver.com/restaurant/37182765,4.49,405,압구정로데오역,"사시미 진짜 신선하고 쫄깃해요!!! 종류도 다양해서 이것저것 맛보기 좋아요~ 스키야키 고기도 정말 부드러워서 잘 
넘어가요🧡 하이볼도 술 맛 적당히 나고 좋네요 :) 룸은 프라이빗하고 대화하기 좋았어요 🇰🇷도산공원 이자카야 갓포모로미 ▫️모로미 하우스사케 남부비진긴죠 알콜향이 강하지 않고 청하보다 더 부드러운 맛으로 사케 입문자들이 사케의 매력에 빠질 수 있는 사케 ▫️제철사시미 모든 횟감이 신선하고 특히 삼치회 처음 맛 보았는데 정말 부드럽네요 ▫️1++한우 호오마 미소야끼 단일메뉴로 하면 3만원대인데 한우 질도 좋고 밑에 깔... 프라이빗한 룸이 있어 대화하기 너무 좋았던 장소입니다. 사시미도 종류별로 다양해서 좋았고, 평소 잘 접해보지 못했던 관서풍 스키야키라는 메뉴도 특이하니 맛있었습니다. 잘 먹고 갑니닷🙏🏻 오랜만에 지인들과 부부동반해서 룸에서 먹었는데 음식도 맛있었고!중요 좋았습니다 지인들과 조용하게 먹기 딱 좋은 곳이에요!
분위기도 너무 고급스럽고 직원분들도
친절하세요!! 압구정 로데오에 있는 모로미 기대이상으로
룸만 있어 주변사람 방해받지 않고 친구들과 좋은 시간 보내고 맛있는 음식으로 즐겁게 놀다왔어요^^ 음식이 다 맛있어요!! 분위기도 일본같고 너무 좋았습니다 ㅎㅎ 재방문 의사 완전있어요! 특히 에비수 생맥주 크림이 인상적이고
음식들도 술안주로 손색이 없어요.
위치도 대중교통으로 오기에 좋네요 프라이빗 룸으로 되어 있어서 모임하기 좋았습니다. 플레이팅도 예쁘게 잘 나오고 깔끔해서 만족하고 맛있게 잘 먹고 왔습니다!! 메뉴들이 다 너무 좋아요~~ 신선하기도 하고 맛있기도 하고... 결국 안주 앞에서 무너진 날입니다. ㅎㅎㅎㅎㅎ "
